"id","Asset","realizedPL","date_closed","date_open","initialUnits","financing","dividendAdjustment","account_var","already_in_db","trade_col","Net_Profit"
"46348","EUR_AUD",-3.003,2025-11-27 20:34:11,2025-11-26 16:36:09,429,-0.1885,0,1,NA,"Long",-3.1915
"46352","SPX500_USD",3.7192,2025-11-27 22:42:19,2025-11-26 16:36:13,0.1,-0.1861,0,1,NA,"Long",3.5331
"46356","USD_CAD",-3.001,2025-11-27 13:00:37,2025-11-26 16:36:17,622,0,0,1,NA,"Long",-3.001
"46360","USD_CAD",-3.0078,2025-11-27 13:00:37,2025-11-26 16:36:18,622,0,0,1,NA,"Long",-3.0078
"46364","USD_CAD",-3.0011,2025-11-27 13:00:12,2025-11-26 16:36:20,622,0,0,1,NA,"Long",-3.0011
"46570","USD_SEK",-0.3527,2025-11-27 19:03:34,2025-11-26 17:31:26,234,0.0332,0,1,NA,"Long",-0.3195
"46574","USD_SEK",-0.3606,2025-11-27 19:03:30,2025-11-26 17:31:28,234,0.0332,0,1,NA,"Long",-0.3274
"46578","USD_SEK",1.2463,2025-11-26 23:16:13,2025-11-26 17:31:30,234,0,0,1,NA,"Long",1.2463
"46586","EUR_AUD",-3.0073,2025-11-27 18:59:16,2025-11-26 17:36:03,429,-0.1885,0,1,NA,"Long",-3.1958
"46590","EUR_AUD",-3.0073,2025-11-27 18:59:16,2025-11-26 17:36:05,429,-0.1885,0,1,NA,"Long",-3.1958
"46594","EUR_AUD",-3.0073,2025-11-27 18:59:16,2025-11-26 17:36:06,429,-0.1885,0,1,NA,"Long",-3.1958
"46598","SPX500_USD",3.2313,2025-11-27 23:43:36,2025-11-26 17:36:10,0.1,-0.1861,0,1,NA,"Long",3.0452
"46602","USD_CAD",-2.0055,2025-11-27 23:43:32,2025-11-26 17:36:14,622,0,0,1,NA,"Long",-2.0055
"46606","USD_CAD",-2.0191,2025-11-27 23:43:29,2025-11-26 17:36:15,622,0,0,1,NA,"Long",-2.0191
"46610","USD_CAD",-2.0532,2025-11-27 23:43:25,2025-11-26 17:36:17,622,0,0,1,NA,"Long",-2.0532
"46812","FR40_EUR",1.3069,2025-11-27 19:03:26,2025-11-26 18:31:51,0.1,-0.1758,0,1,NA,"Long",1.1311
"46816","USD_SEK",-0.6833,2025-11-27 19:03:22,2025-11-26 18:31:55,234,0.0332,0,1,NA,"Long",-0.6501
"46820","USD_SEK",-0.692,2025-11-27 19:03:18,2025-11-26 18:31:56,234,0.0332,0,1,NA,"Long",-0.6588
"46824","USD_SEK",1.234,2025-11-26 23:39:07,2025-11-26 18:31:58,234,0,0,1,NA,"Long",1.234
"46832","EUR_AUD",-3.003,2025-11-27 15:39:02,2025-11-26 18:36:19,429,-0.1885,0,1,NA,"Long",-3.1915
"46836","EUR_AUD",-3.003,2025-11-27 15:39:02,2025-11-26 18:36:21,429,-0.1885,0,1,NA,"Long",-3.1915
"46840","EUR_AUD",-3.003,2025-11-27 15:39:02,2025-11-26 18:36:23,429,-0.1885,0,1,NA,"Long",-3.1915
"46844","SPX500_USD",2.9732,2025-11-28 00:42:49,2025-11-26 18:36:26,0.1,-0.1861,0,1,NA,"Long",2.7871
"46848","USD_CAD",-3.0007,2025-11-27 13:08:11,2025-11-26 18:36:30,622,0,0,1,NA,"Long",-3.0007
"46852","USD_CAD",-3.0001,2025-11-27 13:37:42,2025-11-26 18:36:32,622,0,0,1,NA,"Long",-3.0001
"46856","USD_CAD",-3.0007,2025-11-27 13:12:05,2025-11-26 18:36:34,622,0,0,1,NA,"Long",-3.0007
"47028","FR40_EUR",5.757,2025-11-27 19:03:15,2025-11-26 19:31:28,0.1,-0.1758,0,1,NA,"Long",5.5812
"47032","USD_SEK",-1.1502,2025-11-27 19:32:09,2025-11-26 19:31:32,234,0.0332,0,1,NA,"Long",-1.117
"47036","USD_SEK",-1.1578,2025-11-27 19:32:05,2025-11-26 19:31:34,234,0.0332,0,1,NA,"Long",-1.1246
"47040","USD_SEK",-1.1616,2025-11-27 19:32:01,2025-11-26 19:31:36,234,0.0332,0,1,NA,"Long",-1.1284
"47048","EUR_AUD",-3.0073,2025-11-27 15:53:34,2025-11-26 19:35:21,429,-0.1885,0,1,NA,"Long",-3.1958
"47052","EUR_AUD",-3.003,2025-11-27 15:53:34,2025-11-26 19:35:23,429,-0.1885,0,1,NA,"Long",-3.1915
"47056","EUR_AUD",-3.003,2025-11-27 15:53:34,2025-11-26 19:35:25,429,-0.1885,0,1,NA,"Long",-3.1915
"47060","SPX500_USD",4.8556,2025-11-28 12:33:23,2025-11-26 19:35:28,0.1,-0.3731,0.039,1,NA,"Long",4.5215
"47064","USD_CAD",-3.0078,2025-11-27 13:00:10,2025-11-26 19:35:32,622,0,0,1,NA,"Long",-3.0078
"47068","USD_CAD",-3.001,2025-11-27 13:00:10,2025-11-26 19:35:34,622,0,0,1,NA,"Long",-3.001
"47072","USD_CAD",-3.0146,2025-11-27 13:00:10,2025-11-26 19:35:36,622,0,0,1,NA,"Long",-3.0146
"47218","FR40_EUR",7.6996,2025-11-27 19:03:11,2025-11-26 20:31:12,0.1,-0.1758,0,1,NA,"Long",7.5238
"47222","USD_SEK",-1.162,2025-11-27 20:37:42,2025-11-26 20:31:16,234,0.0332,0,1,NA,"Long",-1.1288
"47226","USD_SEK",-1.1639,2025-11-27 20:37:38,2025-11-26 20:31:17,234,0.0332,0,1,NA,"Long",-1.1307
"47230","USD_SEK",-1.1685,2025-11-27 20:37:34,2025-11-26 20:31:19,234,0.0332,0,1,NA,"Long",-1.1353
"47244","EUR_AUD",-3.003,2025-11-27 20:33:22,2025-11-26 20:36:47,429,-0.1885,0,1,NA,"Long",-3.1915
"47248","EUR_AUD",-3.0073,2025-11-27 20:33:22,2025-11-26 20:36:49,429,-0.1885,0,1,NA,"Long",-3.1958
"47252","EUR_AUD",-3.0073,2025-11-27 20:33:22,2025-11-26 20:36:51,429,-0.1885,0,1,NA,"Long",-3.1958
"47256","SPX500_USD",6.2713,2025-11-28 12:33:20,2025-11-26 20:36:55,0.1,-0.3731,0.039,1,NA,"Long",5.9372
"47260","USD_CAD",-3.0059,2025-11-27 05:51:53,2025-11-26 20:36:58,622,0,0,1,NA,"Long",-3.0059
"47264","USD_CAD",-3.0053,2025-11-27 06:00:20,2025-11-26 20:37:00,622,0,0,1,NA,"Long",-3.0053
"47268","USD_CAD",-3.0059,2025-11-27 05:51:50,2025-11-26 20:37:02,622,0,0,1,NA,"Long",-3.0059
"47404","FR40_EUR",7.6111,2025-11-27 19:03:07,2025-11-26 21:31:44,0.1,-0.1758,0,1,NA,"Long",7.4353
"47408","USD_SEK",-1.6353,2025-11-27 21:38:33,2025-11-26 21:31:48,234,0.0332,0,1,NA,"Long",-1.6021
"47412","USD_SEK",-1.6349,2025-11-27 21:38:30,2025-11-26 21:31:50,234,0.0332,0,1,NA,"Long",-1.6017
"47416","USD_SEK",-1.6315,2025-11-27 21:38:26,2025-11-26 21:31:52,234,0.0332,0,1,NA,"Long",-1.5983
"47424","EUR_AUD",-3.003,2025-11-27 15:48:07,2025-11-26 21:36:02,429,-0.1885,0,1,NA,"Long",-3.1915
"47428","EUR_AUD",-3.003,2025-11-27 15:48:07,2025-11-26 21:36:04,429,-0.1885,0,1,NA,"Long",-3.1915
"47432","EUR_AUD",-3.003,2025-11-27 15:48:07,2025-11-26 21:36:05,429,-0.1885,0,1,NA,"Long",-3.1915
"47436","SPX500_USD",5.6928,2025-11-28 12:33:16,2025-11-26 21:36:09,0.1,-0.3731,0.039,1,NA,"Long",5.3587
"47440","USD_CAD",-3.0121,2025-11-27 05:17:26,2025-11-26 21:36:12,622,0,0,1,NA,"Long",-3.0121
"47444","USD_CAD",-3.0121,2025-11-27 05:17:26,2025-11-26 21:36:14,622,0,0,1,NA,"Long",-3.0121
"47448","USD_CAD",-3.0121,2025-11-27 05:17:26,2025-11-26 21:36:16,622,0,0,1,NA,"Long",-3.0121
"47580","FR40_EUR",4.3442,2025-11-27 19:03:03,2025-11-26 22:31:24,0.1,-0.1758,0,1,NA,"Long",4.1684
"47584","USD_SEK",-1.7117,2025-11-27 22:38:06,2025-11-26 22:31:28,234,0.0332,0,1,NA,"Long",-1.6785
"47588","USD_SEK",-1.6958,2025-11-27 22:38:02,2025-11-26 22:31:30,234,0.0332,0,1,NA,"Long",-1.6626
"47592","USD_SEK",-1.6957,2025-11-27 22:37:58,2025-11-26 22:31:32,234,0.0332,0,1,NA,"Long",-1.6625
"47600","EUR_AUD",-3.003,2025-11-27 14:50:32,2025-11-26 22:35:57,429,-0.1885,0,1,NA,"Long",-3.1915
"47604","EUR_AUD",-3.003,2025-11-27 14:50:32,2025-11-26 22:35:59,429,-0.1885,0,1,NA,"Long",-3.1915
"47608","EUR_AUD",-3.0116,2025-11-27 14:50:20,2025-11-26 22:36:01,429,-0.1885,0,1,NA,"Long",-3.2001
"47612","SPX500_USD",5.7382,2025-11-28 12:33:12,2025-11-26 22:36:05,0.1,-0.3731,0.039,1,NA,"Long",5.4041
"47616","USD_CAD",-3.0066,2025-11-27 04:42:18,2025-11-26 22:36:08,622,0,0,1,NA,"Long",-3.0066
"47620","USD_CAD",-3.0134,2025-11-27 04:42:52,2025-11-26 22:36:10,622,0,0,1,NA,"Long",-3.0134
"47624","USD_CAD",-3.0134,2025-11-27 04:42:52,2025-11-26 22:36:12,622,0,0,1,NA,"Long",-3.0134
"47796","FR40_EUR",7.6993,2025-11-27 19:02:59,2025-11-26 23:32:08,0.1,-0.1758,0,1,NA,"Long",7.5235
"47806","USD_SEK",-1.9149,2025-11-27 23:39:09,2025-11-26 23:32:12,234,0.0332,0,1,NA,"Long",-1.8817
"47810","USD_SEK",-1.9362,2025-11-27 23:39:05,2025-11-26 23:32:14,234,0.0332,0,1,NA,"Long",-1.903
"47814","USD_SEK",-1.9294,2025-11-27 23:39:01,2025-11-26 23:32:15,234,0.0332,0,1,NA,"Long",-1.8962
"47818","EUR_AUD",-3.0073,2025-11-27 10:44:29,2025-11-26 23:37:05,429,-0.1885,0,1,NA,"Long",-3.1958
"47822","EUR_AUD",-3.0073,2025-11-27 09:18:21,2025-11-26 23:37:07,429,-0.1885,0,1,NA,"Long",-3.1958
"47826","EUR_AUD",-3.0073,2025-11-27 09:18:21,2025-11-26 23:37:09,429,-0.1885,0,1,NA,"Long",-3.1958
"47830","SPX500_USD",7.3212,2025-11-28 12:33:08,2025-11-26 23:37:13,0.1,-0.3731,0.039,1,NA,"Long",6.9871
"47838","USD_CAD",-3.0045,2025-11-27 03:05:11,2025-11-26 23:37:16,622,0,0,1,NA,"Long",-3.0045
"47844","USD_CAD",-3.0045,2025-11-27 03:05:11,2025-11-26 23:37:18,622,0,0,1,NA,"Long",-3.0045
"47848","USD_CAD",-3.0045,2025-11-27 03:05:11,2025-11-26 23:37:20,622,0,0,1,NA,"Long",-3.0045
"48060","FR40_EUR",5.4036,2025-11-27 19:02:56,2025-11-27 00:31:54,0.1,-0.1758,0,1,NA,"Long",5.2278
"48064","USD_SEK",-1.3483,2025-11-28 00:38:30,2025-11-27 00:31:57,234,0.0332,0,1,NA,"Long",-1.3151
"48068","USD_SEK",-1.343,2025-11-28 00:38:26,2025-11-27 00:31:59,234,0.0332,0,1,NA,"Long",-1.3098
"48072","USD_SEK",-1.3206,2025-11-28 00:38:22,2025-11-27 00:32:01,234,0.0332,0,1,NA,"Long",-1.2874
"48080","EUR_AUD",-3.003,2025-11-27 20:34:37,2025-11-27 00:36:38,429,-0.1885,0,1,NA,"Long",-3.1915
"48084","EUR_AUD",-3.003,2025-11-27 20:34:22,2025-11-27 00:36:40,429,-0.1885,0,1,NA,"Long",-3.1915
"48088","EUR_AUD",-3.0073,2025-11-27 20:34:35,2025-11-27 00:36:42,429,-0.1885,0,1,NA,"Long",-3.1958
"48092","SPX500_USD",5.5404,2025-11-28 12:33:05,2025-11-27 00:36:46,0.1,-0.3731,0.039,1,NA,"Long",5.2063
"48096","USD_CAD",-3.0041,2025-11-27 03:23:20,2025-11-27 00:36:49,622,0,0,1,NA,"Long",-3.0041
"48100","USD_CAD",-3.0047,2025-11-27 03:27:34,2025-11-27 00:36:51,622,0,0,1,NA,"Long",-3.0047
"48104","USD_CAD",-3.0041,2025-11-27 03:23:20,2025-11-27 00:36:53,622,0,0,1,NA,"Long",-3.0041
"48286","FR40_EUR",3.7289,2025-11-27 19:31:57,2025-11-27 01:31:39,0.1,-0.1758,0,1,NA,"Long",3.5531
"48290","USD_SEK",-2.2213,2025-11-28 08:42:09,2025-11-27 01:31:42,234,0.0332,0,1,NA,"Long",-2.1881
"48294","USD_SEK",-2.2213,2025-11-28 08:42:05,2025-11-27 01:31:44,234,0.0332,0,1,NA,"Long",-2.1881
"48298","USD_SEK",-2.2213,2025-11-28 08:42:01,2025-11-27 01:31:46,234,0.0332,0,1,NA,"Long",-2.1881
"48306","EUR_AUD",-2.338,2025-11-28 08:40:19,2025-11-27 01:36:42,429,-0.1885,0,1,NA,"Long",-2.5265
"48310","EUR_AUD",-2.3681,2025-11-28 08:40:15,2025-11-27 01:36:44,429,-0.1885,0,1,NA,"Long",-2.5566
"48314","EUR_AUD",-2.3681,2025-11-28 08:40:12,2025-11-27 01:36:46,429,-0.1885,0,1,NA,"Long",-2.5566
"48318","SPX500_USD",3.5008,2025-11-28 12:33:01,2025-11-27 01:36:49,0.1,-0.3731,0.039,1,NA,"Long",3.1667
"48322","USD_CAD",-3.0066,2025-11-27 04:42:18,2025-11-27 01:36:53,622,0,0,1,NA,"Long",-3.0066
"48326","USD_CAD",-3.0066,2025-11-27 04:42:18,2025-11-27 01:36:54,622,0,0,1,NA,"Long",-3.0066
"48330","USD_CAD",-3.0066,2025-11-27 04:42:18,2025-11-27 01:36:56,622,0,0,1,NA,"Long",-3.0066
"48524","FR40_EUR",3.0181,2025-11-27 20:37:31,2025-11-27 02:31:13,0.1,-0.1758,0,1,NA,"Long",2.8423
"48528","USD_SEK",-1.6325,2025-11-28 08:41:58,2025-11-27 02:31:17,234,0.0332,0,1,NA,"Long",-1.5993
"48532","USD_SEK",-1.5956,2025-11-28 08:41:54,2025-11-27 02:31:18,234,0.0332,0,1,NA,"Long",-1.5624
"48536","USD_SEK",-1.6097,2025-11-28 08:41:50,2025-11-27 02:31:20,234,0.0332,0,1,NA,"Long",-1.5765
"48544","EU50_EUR",2.9636,2025-11-28 12:32:57,2025-11-27 02:36:04,0.1,-0.2451,0,1,NA,"Long",2.7185
"48548","EUR_AUD",-3.0202,2025-11-27 20:33:20,2025-11-27 02:36:08,429,-0.1885,0,1,NA,"Long",-3.2087
"48552","EUR_AUD",-3.003,2025-11-27 20:33:00,2025-11-27 02:36:10,429,-0.1885,0,1,NA,"Long",-3.1915
"48556","EUR_AUD",-3.003,2025-11-27 20:33:22,2025-11-27 02:36:12,429,-0.1885,0,1,NA,"Long",-3.1915
"48560","SPX500_USD",2.9679,2025-11-28 12:32:54,2025-11-27 02:36:15,0.1,-0.3731,0.039,1,NA,"Long",2.6338
"48564","USD_CAD",-2.9988,2025-11-27 16:20:56,2025-11-27 02:36:19,622,0,0,1,NA,"Long",-2.9988
"48568","USD_CAD",-2.9988,2025-11-27 16:20:56,2025-11-27 02:36:21,622,0,0,1,NA,"Long",-2.9988
"48572","USD_CAD",-3.0001,2025-11-27 13:37:42,2025-11-27 02:36:22,622,0,0,1,NA,"Long",-3.0001
"48802","FR40_EUR",-0.8207,2025-11-27 21:38:22,2025-11-27 03:31:28,0.1,-0.1758,0,1,NA,"Long",-0.9965
"48806","USD_SEK",-0.7365,2025-11-28 08:41:47,2025-11-27 03:31:31,234,0.0332,0,1,NA,"Long",-0.7033
"48810","USD_SEK",-0.7365,2025-11-28 08:41:43,2025-11-27 03:31:33,234,0.0332,0,1,NA,"Long",-0.7033
"48814","USD_SEK",-0.7365,2025-11-28 08:41:38,2025-11-27 03:31:35,234,0.0332,0,1,NA,"Long",-0.7033
"48818","EU50_EUR",-0.4276,2025-11-28 12:32:50,2025-11-27 03:36:16,0.1,-0.2451,0,1,NA,"Long",-0.6727
"48822","EUR_AUD",-3.003,2025-11-28 11:35:32,2025-11-27 03:36:19,429,-0.2461,0,1,NA,"Long",-3.2491
"48826","EUR_AUD",-3.003,2025-11-28 11:27:36,2025-11-27 03:36:21,429,-0.2461,0,1,NA,"Long",-3.2491
"48830","EUR_AUD",-3.0073,2025-11-27 20:37:38,2025-11-27 03:36:23,429,-0.1885,0,1,NA,"Long",-3.1958
"48834","SPX500_USD",-0.246,2025-11-28 12:32:46,2025-11-27 03:36:27,0.1,-0.3731,0.039,1,NA,"Long",-0.5801
"48838","USD_CAD",-1.5411,2025-11-28 09:46:08,2025-11-27 03:36:30,622,0.1074,0,1,NA,"Long",-1.4337
"48846","USD_CAD",-1.6093,2025-11-28 09:46:05,2025-11-27 03:36:32,622,0.1074,0,1,NA,"Long",-1.5019
"48850","USD_CAD",-1.6093,2025-11-28 09:46:01,2025-11-27 03:36:34,622,0.1074,0,1,NA,"Long",-1.5019
"49012","FR40_EUR",-1.7127,2025-11-27 22:37:55,2025-11-27 04:31:39,0.1,-0.1758,0,1,NA,"Long",-1.8885
"49016","USD_SEK",-1.0992,2025-11-28 08:41:34,2025-11-27 04:31:42,234,0.0332,0,1,NA,"Long",-1.066
"49020","USD_SEK",-1.1022,2025-11-28 08:41:30,2025-11-27 04:31:44,234,0.0332,0,1,NA,"Long",-1.069
"49024","USD_SEK",-1.1049,2025-11-28 08:41:26,2025-11-27 04:31:46,234,0.0332,0,1,NA,"Long",-1.0717
"49032","EU50_EUR",-0.9622,2025-11-28 12:32:43,2025-11-27 04:36:04,0.1,-0.2451,0,1,NA,"Long",-1.2073
"49036","EUR_AUD",-3.003,2025-11-28 12:28:36,2025-11-27 04:36:08,429,-0.2461,0,1,NA,"Long",-3.2491
"49040","EUR_AUD",-3.0073,2025-11-28 12:28:35,2025-11-27 04:36:09,429,-0.2461,0,1,NA,"Long",-3.2534
"49044","EUR_AUD",-3.003,2025-11-28 12:28:35,2025-11-27 04:36:11,429,-0.2461,0,1,NA,"Long",-3.2491
"49048","SPX500_USD",-0.7994,2025-11-28 12:32:39,2025-11-27 04:36:15,0.1,-0.3731,0.039,1,NA,"Long",-1.1335
"49052","USD_CAD",-1.2676,2025-11-28 12:32:35,2025-11-27 04:36:18,622,0.1074,0,1,NA,"Long",-1.1602
"49056","USD_CAD",-1.3086,2025-11-28 12:32:31,2025-11-27 04:36:20,622,0.1074,0,1,NA,"Long",-1.2012
"49060","USD_CAD",-1.3018,2025-11-28 12:32:28,2025-11-27 04:36:22,622,0.1074,0,1,NA,"Long",-1.1944
"49246","FR40_EUR",0.0707,2025-11-27 23:38:58,2025-11-27 05:31:20,0.1,-0.1758,0,1,NA,"Long",-0.1051
"49250","USD_SEK",-0.975,2025-11-28 08:41:23,2025-11-27 05:31:23,234,0.0332,0,1,NA,"Long",-0.9418
"49254","USD_SEK",-0.9807,2025-11-28 08:41:19,2025-11-27 05:31:25,234,0.0332,0,1,NA,"Long",-0.9475
"49258","USD_SEK",-0.9807,2025-11-28 08:41:15,2025-11-27 05:31:27,234,0.0332,0,1,NA,"Long",-0.9475
"49262","EU50_EUR",-0.2495,2025-11-28 12:32:24,2025-11-27 05:35:57,0.1,-0.2451,0,1,NA,"Long",-0.4946
"49266","EUR_AUD",-2.5954,2025-11-28 12:32:20,2025-11-27 05:36:00,429,-0.2461,0,1,NA,"Long",-2.8415
"49270","EUR_AUD",-2.5654,2025-11-28 12:32:17,2025-11-27 05:36:02,429,-0.2461,0,1,NA,"Long",-2.8115
"49274","EUR_AUD",-2.5611,2025-11-28 12:32:13,2025-11-27 05:36:03,429,-0.2461,0,1,NA,"Long",-2.8072
"49278","SPX500_USD",0.8981,2025-11-28 12:32:09,2025-11-27 05:36:07,0.1,-0.3731,0.039,1,NA,"Long",0.564
"49282","USD_CAD",-0.7906,2025-11-28 12:32:05,2025-11-27 05:36:10,622,0.1074,0,1,NA,"Long",-0.6832
"49286","USD_CAD",-0.7906,2025-11-28 12:32:01,2025-11-27 05:36:12,622,0.1074,0,1,NA,"Long",-0.6832
"49290","USD_CAD",-0.7906,2025-11-28 12:31:57,2025-11-27 05:36:13,622,0.1074,0,1,NA,"Long",-0.6832
"49458","FR40_EUR",-0.1071,2025-11-28 00:38:19,2025-11-27 06:30:56,0.1,-0.1758,0,1,NA,"Long",-0.2829
"49462","USD_SEK",-0.9431,2025-11-28 08:41:12,2025-11-27 06:31:00,234,0.0332,0,1,NA,"Long",-0.9099
"49466","USD_SEK",-0.9431,2025-11-28 08:41:08,2025-11-27 06:31:02,234,0.0332,0,1,NA,"Long",-0.9099
"49470","USD_SEK",-0.9431,2025-11-28 08:41:04,2025-11-27 06:31:04,234,0.0332,0,1,NA,"Long",-0.9099
"49474","EU50_EUR",-0.6058,2025-11-28 12:36:12,2025-11-27 06:35:52,0.1,-0.2451,0,1,NA,"Long",-0.8509
"49478","EUR_AUD",-2.6727,2025-11-28 12:36:08,2025-11-27 06:35:56,429,-0.2461,0,1,NA,"Long",-2.9188
"49482","EUR_AUD",-2.6855,2025-11-28 12:36:04,2025-11-27 06:35:58,429,-0.2461,0,1,NA,"Long",-2.9316
"49486","EUR_AUD",-2.6984,2025-11-28 12:36:01,2025-11-27 06:35:59,429,-0.2461,0,1,NA,"Long",-2.9445
"49490","SPX500_USD",-0.3998,2025-11-28 12:41:12,2025-11-27 06:36:03,0.1,-0.3731,0.039,1,NA,"Long",-0.7339
"49494","USD_CAD",-0.4976,2025-11-28 12:41:08,2025-11-27 06:36:07,622,0.1074,0,1,NA,"Long",-0.3902
"49498","USD_CAD",-0.4908,2025-11-28 12:41:04,2025-11-27 06:36:09,622,0.1074,0,1,NA,"Long",-0.3834
"49502","USD_CAD",-0.4772,2025-11-28 12:41:01,2025-11-27 06:36:11,622,0.1074,0,1,NA,"Long",-0.3698
"49622","FR40_EUR",1.4662,2025-11-28 18:06:56,2025-11-27 07:31:24,0.1,-0.3513,0,1,NA,"Long",1.1149
"49626","USD_SEK",-0.8105,2025-11-28 08:40:56,2025-11-27 07:31:28,234,0.0332,0,1,NA,"Long",-0.7773
"49630","USD_SEK",-0.8105,2025-11-28 08:40:53,2025-11-27 07:31:30,234,0.0332,0,1,NA,"Long",-0.7773
"49634","USD_SEK",-0.8109,2025-11-28 08:40:49,2025-11-27 07:31:31,234,0.0332,0,1,NA,"Long",-0.7777
"49640","EU50_EUR",-0.9621,2025-11-28 13:42:27,2025-11-27 07:36:23,0.1,-0.2451,0,1,NA,"Long",-1.2072
"49644","EUR_AUD",-3.0116,2025-11-28 12:49:15,2025-11-27 07:36:26,429,-0.2461,0,1,NA,"Long",-3.2577
"49648","EUR_AUD",-3.0116,2025-11-28 12:49:15,2025-11-27 07:36:28,429,-0.2461,0,1,NA,"Long",-3.2577
"49652","EUR_AUD",-3.0244,2025-11-28 12:49:15,2025-11-27 07:36:30,429,-0.2461,0,1,NA,"Long",-3.2705
"49656","SPX500_USD",-0.7844,2025-11-28 13:42:23,2025-11-27 07:36:34,0.1,-0.3731,0.039,1,NA,"Long",-1.1185
"49660","USD_CAD",-0.7501,2025-11-28 13:42:19,2025-11-27 07:36:37,622,0.1074,0,1,NA,"Long",-0.6427
"49664","USD_CAD",-0.7705,2025-11-28 13:42:16,2025-11-27 07:36:39,622,0.1074,0,1,NA,"Long",-0.6631
"49668","USD_CAD",-0.7637,2025-11-28 13:42:12,2025-11-27 07:36:41,622,0.1074,0,1,NA,"Long",-0.6563
"49786","USD_SEK",-0.8489,2025-11-28 08:40:45,2025-11-27 08:31:33,234,0.0332,0,1,NA,"Long",-0.8157
"49790","USD_SEK",-0.8299,2025-11-28 08:40:41,2025-11-27 08:31:35,234,0.0332,0,1,NA,"Long",-0.7967
"49794","USD_SEK",-0.8553,2025-11-28 08:40:38,2025-11-27 08:31:37,234,0.0332,0,1,NA,"Long",-0.8221
"49804","EUR_AUD",-3.003,2025-11-28 12:44:04,2025-11-27 08:36:39,429,-0.2461,0,1,NA,"Long",-3.2491
"49808","EUR_AUD",-3.003,2025-11-28 12:44:04,2025-11-27 08:36:41,429,-0.2461,0,1,NA,"Long",-3.2491
"49812","EUR_AUD",-3.003,2025-11-28 12:44:04,2025-11-27 08:36:43,429,-0.2461,0,1,NA,"Long",-3.2491
"49816","SPX500_USD",0.7763,2025-11-28 14:42:52,2025-11-27 08:36:47,0.1,-0.3731,0.039,1,NA,"Long",0.4422
"49820","USD_CAD",-0.5385,2025-11-28 14:42:49,2025-11-27 08:36:51,622,0.1074,0,1,NA,"Long",-0.4311
"49824","USD_CAD",-0.5521,2025-11-28 14:42:45,2025-11-27 08:36:52,622,0.1074,0,1,NA,"Long",-0.4447
"49828","USD_CAD",-0.5453,2025-11-28 14:42:41,2025-11-27 08:36:54,622,0.1074,0,1,NA,"Long",-0.4379
"50085","USD_SEK",-1.7237,2025-11-28 09:38:56,2025-11-27 09:31:58,234,0.0112,0,1,NA,"Long",-1.7125
"50089","USD_SEK",-1.7237,2025-11-28 09:38:52,2025-11-27 09:31:59,234,0.0112,0,1,NA,"Long",-1.7125
"50093","USD_SEK",-1.7237,2025-11-28 09:38:49,2025-11-27 09:32:01,234,0.0112,0,1,NA,"Long",-1.7125
"50131","EUR_AUD",-3.003,2025-11-28 12:47:01,2025-11-27 09:36:57,429,-0.0576,0,1,NA,"Long",-3.0606
"50135","EUR_AUD",-3.003,2025-11-28 12:47:01,2025-11-27 09:36:59,429,-0.0576,0,1,NA,"Long",-3.0606
"50139","EUR_AUD",-3.003,2025-11-28 12:47:01,2025-11-27 09:37:00,429,-0.0576,0,1,NA,"Long",-3.0606
"50145","USD_CAD",-0.6749,2025-11-28 15:43:06,2025-11-27 09:37:08,622,0.1074,0,1,NA,"Long",-0.5675
"50149","USD_CAD",-0.6749,2025-11-28 15:43:02,2025-11-27 09:37:09,622,0.1074,0,1,NA,"Long",-0.5675
"50153","USD_CAD",-0.6681,2025-11-28 15:42:59,2025-11-27 09:37:11,622,0.1074,0,1,NA,"Long",-0.5607
"50538","USD_SEK",-1.2767,2025-11-28 10:32:47,2025-11-27 10:32:13,234,0.0112,0,1,NA,"Long",-1.2655
"50542","USD_SEK",-1.2424,2025-11-28 10:32:43,2025-11-27 10:32:14,234,0.0112,0,1,NA,"Long",-1.2312
"50546","USD_SEK",-1.255,2025-11-28 10:32:39,2025-11-27 10:32:16,234,0.0112,0,1,NA,"Long",-1.2438
"50570","EUR_AUD",-3.003,2025-11-28 13:49:12,2025-11-27 10:37:32,429,-0.0576,0,1,NA,"Long",-3.0606
"50574","EUR_AUD",-3.003,2025-11-28 13:49:12,2025-11-27 10:37:34,429,-0.0576,0,1,NA,"Long",-3.0606
"50578","EUR_AUD",-3.003,2025-11-28 13:49:12,2025-11-27 10:37:36,429,-0.0576,0,1,NA,"Long",-3.0606
"50582","SPX500_USD",1.4927,2025-11-29 00:38:53,2025-11-27 10:37:40,0.1,-0.187,0.039,1,NA,"Long",1.3447
"50586","USD_CAD",-0.1228,2025-11-28 16:43:53,2025-11-27 10:37:43,622,0.1074,0,1,NA,"Long",-0.0154
"50590","USD_CAD",-0.116,2025-11-28 16:43:50,2025-11-27 10:37:54,622,0.1074,0,1,NA,"Long",-0.00860000000000001
"50594","USD_CAD",-0.1638,2025-11-28 16:43:46,2025-11-27 10:37:56,622,0.1074,0,1,NA,"Long",-0.0564
"50926","USD_SEK",-0.5097,2025-11-28 12:33:32,2025-11-27 11:31:50,234,0.0112,0,1,NA,"Long",-0.4985
"50930","USD_SEK",-0.5097,2025-11-28 12:33:28,2025-11-27 11:31:52,234,0.0112,0,1,NA,"Long",-0.4985
